text,label,fe_id
Atlantic City,GPE,22077
the Stanley Holmes Village,FAC,22077
Monday,DATE,22077
afternoon,TIME,22077
Derek Mack,PERSON,22077
18,DATE,22077
Atlantic City,GPE,22077
Virginia,GPE,22077
Ruby Conde,PERSON,22077
42,DATE,22077
Mack,PERSON,22077
Mack,PERSON,22077
Raymond,PERSON,22077
19,DATE,22077
Atlantic City,GPE,22077
Virginia,GPE,22077
Atlantic City’s,GPE,22077
Mack,PERSON,22077
Alexis Conde,PERSON,22077
33,DATE,22077
Atlantic City,GPE,22077
about 2 p.m.,TIME,22077
two,CARDINAL,22077
Stanley Holmes,FAC,22077
the Atlantic County Prosecutor’s Office,ORG,22077
two,CARDINAL,22077
One,CARDINAL,22077
24-year-old,DATE,22077
Atlantic City,GPE,22077
the Prosecutor’s Office,ORG,22077
Atlantic County,GPE,22077
"100,000",MONEY,22077
Mack,PERSON,22077
the Prosecutor’s Office,ORG,22077
200,CARDINAL,22077
Martin Luther King Jr. Boulevard,PERSON,22077
18-year-old,DATE,22077
Mack,PERSON,22077
AtlantiCare Regional Medical Center,ORG,22077
the Prosecutor’s Office,ORG,22077
The Prosecutor’s Office,ORG,22077
Mack,WORK_OF_ART,22077
Stanley Holmes,ORG,22077
Mel Quan,PERSON,22077
Monday,DATE,22077
afternoon,TIME,22077
Quan,PERSON,22077
29,DATE,22077
about 100 feet,QUANTITY,22077
Rosemont Place,ORG,22077
City Place,FAC,22077
Quan,PERSON,22077
City Place,ORG,22077
Martin Luther King Jr. Boulevard,PERSON,22077
Quan,PERSON,22077
Kaleef Shabazz,PERSON,22077
32,DATE,22077
City Place,LOC,22077
Rosemont Place,ORG,22077
three,CARDINAL,22077
two,CARDINAL,22077
three,CARDINAL,22077
Shabazz,ORG,22077
Mack,PERSON,22077
Alexis Campbell,PERSON,22077
19,DATE,22077
Mack,PERSON,22077
the afternoon,TIME,22077
Stanley Holmes,FAC,22077
Angel Camper,PERSON,22077
Mack,PERSON,22077
a couple of years ago,DATE,22077
Camper,ORG,22077
Vineland,PERSON,22077
Robert Conde,PERSON,22077
43,DATE,22077
Conde,PERSON,22077
Mack,PERSON,22077
Sunday,DATE,22077
Atlantic City,GPE,22077
Conde,PERSON,22077
Mack,PERSON,22077
September 2011,DATE,22077
16,DATE,22077
Mack,PERSON,22077
45,MONEY,22077
Steven Moore,PERSON,22077
Moore,PERSON,22077
3rd Ward,GPE,22077
Stanley Holmes Village,PERSON,22077
Atlantic City,GPE,22077
Small,PERSON,22077
about 6:15 p.m.,TIME,22077
About 15 minutes later,TIME,22077
Mack,PERSON,22077
Vineland,GPE,22077
Atlantic City,GPE,22077
Mack,PERSON,22077
Maria Edna Torres,PERSON,22077
68,DATE,22077
Spanish,LANGUAGE,22077
Alexis Conde,PERSON,22077
18 years old,DATE,22077
Atlantic City,GPE,22077
Steve Young,PERSON,22077
the National Action Network,ORG,22077
Monday,DATE,22077
first,ORDINAL,22077
Atlantic City,GPE,22077
Sgt,PERSON,22077
Larry Ross,PERSON,22077
Walter Abney,PERSON,22077
August 1989,DATE,22077
Abney,PERSON,22077
Ross,PERSON,22077
Lynda Cohen,PERSON,22077
Joel Landau,PERSON,22077
Emily Previti,PERSON,22077
609,CARDINAL,22077
Twitter,PRODUCT,22077
