subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,30805
Washington D.C.,twinned administrative body,Maryland,30805
Alabama,shares border with,Washington D.C.,30805
Arizona,shares border with,Washington D.C.,30805
California,shares border with,Washington D.C.,30805
Illinois,shares border with,Washington D.C.,30805
Missouri,shares border with,Washington D.C.,30805
Nevada,shares border with,Washington D.C.,30805
New Jersey,shares border with,Washington D.C.,30805
New York,shares border with,Washington D.C.,30805
Alabama,shares border with,Washington D.C.,30805
Arizona,shares border with,Washington D.C.,30805
California,shares border with,Washington D.C.,30805
Illinois,shares border with,Washington D.C.,30805
Missouri,shares border with,Washington D.C.,30805
Nevada,shares border with,Washington D.C.,30805
New Jersey,shares border with,Washington D.C.,30805
New Mexico,shares border with,Washington D.C.,30805
