subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,15094
Washington D.C.,twinned administrative body,Maryland,15094
Alabama,shares border with,Washington D.C.,15094
Arizona,shares border with,Washington D.C.,15094
California,shares border with,Washington D.C.,15094
Illinois,shares border with,Washington D.C.,15094
Missouri,shares border with,Washington D.C.,15094
Nevada,shares border with,Washington D.C.,15094
New Jersey,shares border with,Washington D.C.,15094
New York,shares border with,Washington D.C.,15094
Alabama,shares border with,Washington D.C.,15094
Arizona,shares border with,Washington D.C.,15094
California,shares border with,Washington D.C.,15094
Illinois,shares border with,Washington D.C.,15094
Missouri,shares border with,Washington D.C.,15094
Nevada,shares border with,Washington D.C.,15094
New Jersey,shares border with,Washington D.C.,15094
New Mexico,shares border with,Washington D.C.,15094
