subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,28829
Washington D.C.,twinned administrative body,Maryland,28829
Alabama,shares border with,Washington D.C.,28829
Arizona,shares border with,Washington D.C.,28829
California,shares border with,Washington D.C.,28829
Illinois,shares border with,Washington D.C.,28829
Missouri,shares border with,Washington D.C.,28829
Nevada,shares border with,Washington D.C.,28829
New Jersey,shares border with,Washington D.C.,28829
New York,shares border with,Washington D.C.,28829
Alabama,shares border with,Washington D.C.,28829
Arizona,shares border with,Washington D.C.,28829
California,shares border with,Washington D.C.,28829
Illinois,shares border with,Washington D.C.,28829
Missouri,shares border with,Washington D.C.,28829
Nevada,shares border with,Washington D.C.,28829
New Jersey,shares border with,Washington D.C.,28829
New Mexico,shares border with,Washington D.C.,28829
