subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,16425
Washington D.C.,twinned administrative body,Maryland,16425
Alabama,shares border with,Washington D.C.,16425
Arizona,shares border with,Washington D.C.,16425
California,shares border with,Washington D.C.,16425
Illinois,shares border with,Washington D.C.,16425
Missouri,shares border with,Washington D.C.,16425
Nevada,shares border with,Washington D.C.,16425
New Jersey,shares border with,Washington D.C.,16425
New York,shares border with,Washington D.C.,16425
Alabama,shares border with,Washington D.C.,16425
Arizona,shares border with,Washington D.C.,16425
California,shares border with,Washington D.C.,16425
Illinois,shares border with,Washington D.C.,16425
Missouri,shares border with,Washington D.C.,16425
Nevada,shares border with,Washington D.C.,16425
New Jersey,shares border with,Washington D.C.,16425
New Mexico,shares border with,Washington D.C.,16425
