text,label,fe_id
Hillside Police Department,ORG,24342
Friday,DATE,24342
afternoon,TIME,24342
Union County Prosecutor,ORG,24342
Michael A. Monahan,PERSON,24342
Saturday,DATE,24342
41-year-old,DATE,24342
Jermaine Covington of,ORG,24342
Baltimore,GPE,24342
Maryland,GPE,24342
the Prosecutor’s Office,ORG,24342
Covington,ORG,24342
Union Township,GPE,24342
approximately 1 p.m.,TIME,24342
Friday,DATE,24342
Later that afternoon,TIME,24342
Union Township,GPE,24342
Covington,ORG,24342
the Hillside Police Department,ORG,24342
approximately 4:45 p.m.,TIME,24342
Friday,DATE,24342
Hillside Police Department,ORG,24342
Covington,ORG,24342
