text,label,fe_id
The Houston Police Department,ORG,16774
HPD,ORG,16774
Officer Involved Shooting,ORG,16774
OIS,ORG,16774
OIS,ORG,16774
HPD,ORG,16774
OIS,ORG,16774
HPD,ORG,16774
1,CARDINAL,16774
HPD Homicide Division,ORG,16774
2,CARDINAL,16774
Houston Forensic Science Center Crime Scene Units,ORG,16774
3,CARDINAL,16774
HPD Internal Affairs Division,ORG,16774
4,CARDINAL,16774
Harris County District,GPE,16774
Office - Civil Rights Attorney,ORG,16774
5,CARDINAL,16774
Harris County District,GPE,16774
Office - Investigators,ORG,16774
6,CARDINAL,16774
Legal Counsel,ORG,16774
7,CARDINAL,16774
Media Relations Unit,ORG,16774
8,CARDINAL,16774
Medical Examiner’s Office,ORG,16774
9,CARDINAL,16774
Houston Police Department,ORG,16774
2013-2023 2013 2014 2015,DATE,16774
2020 2021 2022 2023,DATE,16774
HPD,ORG,16774
37 34,DATE,16774
32,CARDINAL,16774
26,CARDINAL,16774
29,CARDINAL,16774
29,CARDINAL,16774
277,CARDINAL,16774
HPD,ORG,16774
9 11,DATE,16774
6 98,CARDINAL,16774
16 18,DATE,16774
12,CARDINAL,16774
125,CARDINAL,16774
38,CARDINAL,16774
18,CARDINAL,16774
HPD,ORG,16774
63,CARDINAL,16774
51,MONEY,16774
37,CARDINAL,16774
20,CARDINAL,16774
23,CARDINAL,16774
30,CARDINAL,16774
31,CARDINAL,16774
30,CARDINAL,16774
10 362,CARDINAL,16774
552.117,CARDINAL,16774
552.1175,CARDINAL,16774
the Government Code,LAW,16774
2023,DATE,16774
Palmyra St. M W U Killed Knife M W 28,PERSON,16774
2,CARDINAL,16774
30,CARDINAL,16774
12300,DATE,16774
BROAD HAVEN,ORG,16774
27,CARDINAL,16774
13300,DATE,16774
AGARITA LN M,ORG,16774
RD M B U Killed Firearm M H,ORG,16774
51,CARDINAL,16774
32,CARDINAL,16774
100,CARDINAL,16774
NORTHPARK,ORG,16774
32,CARDINAL,16774
2022,DATE,16774
Hispanic,NORP,16774
Black Asian,NORP,16774
20,CARDINAL,16774
0,CARDINAL,16774
0,CARDINAL,16774
0,CARDINAL,16774
0,CARDINAL,16774
0,CARDINAL,16774
0,CARDINAL,16774
0,CARDINAL,16774
0,CARDINAL,16774
30-39,DATE,16774
0,CARDINAL,16774
0,CARDINAL,16774
0,CARDINAL,16774
0,CARDINAL,16774
0,CARDINAL,16774
40 and Over 0,MONEY,16774
0,CARDINAL,16774
0,CARDINAL,16774
0,CARDINAL,16774
0,CARDINAL,16774
0,CARDINAL,16774
Northwestern University’s,ORG,16774
Weinberg College of Arts and Sciences,ORG,16774
Mathematical Methods,ORG,16774
Social Sciences Program,ORG,16774
Evanston,ORG,16774
Illinois,GPE,16774
Houston,GPE,16774
June of 2014,DATE,16774
Officer-Involved Shooting,ORG,16774
an Officer-Involved Shooting,ORG,16774
third,ORDINAL,16774
Officer-Involved Shooting,ORG,16774
PDF,ORG,16774
2022,DATE,16774
