subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,7739
Washington D.C.,twinned administrative body,Maryland,7739
Alabama,shares border with,Washington D.C.,7739
Arizona,shares border with,Washington D.C.,7739
California,shares border with,Washington D.C.,7739
Illinois,shares border with,Washington D.C.,7739
Missouri,shares border with,Washington D.C.,7739
Nevada,shares border with,Washington D.C.,7739
New Jersey,shares border with,Washington D.C.,7739
New York,shares border with,Washington D.C.,7739
Alabama,shares border with,Washington D.C.,7739
Arizona,shares border with,Washington D.C.,7739
California,shares border with,Washington D.C.,7739
Illinois,shares border with,Washington D.C.,7739
Missouri,shares border with,Washington D.C.,7739
Nevada,shares border with,Washington D.C.,7739
New Jersey,shares border with,Washington D.C.,7739
New Mexico,shares border with,Washington D.C.,7739
