text,label,fe_id
20-year-old,DATE,7375
Brooklyn,GPE,7375
Saturday,DATE,7375
NYPD,ORG,7375
Darryl Battle,PERSON,7375
9 a.m.,TIME,7375
Decatur,GPE,7375
Ocean Hill,GPE,7375
five minutes later,TIME,7375
two,CARDINAL,7375
Kevin Bond,PERSON,7375
two,CARDINAL,7375
East Side's,NORP,7375
Battle,PERSON,7375
Chase Bank,ORG,7375
"1,003.50",MONEY,7375
Battle,PERSON,7375
two,CARDINAL,7375
Battle,PERSON,7375
11-inch,QUANTITY,7375
One,CARDINAL,7375
18-year,DATE,7375
Battle,PERSON,7375
21-year,DATE,7375
Battle,PERSON,7375
Battle,PERSON,7375
Battle,PERSON,7375
just 6 feet,QUANTITY,7375
Smith & Wesson,ORG,7375
9-mm,QUANTITY,7375
pistol,PERSON,7375
Battle,PERSON,7375
Kings County Hospital,FAC,7375
Breathalyzer,ORG,7375
Battle,PERSON,7375
Sho'shonda Smith,PERSON,7375
29,DATE,7375
Battle,PERSON,7375
NYPD,ORG,7375
NYPD,ORG,7375
Mel Hales,PERSON,7375
56,DATE,7375
