subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,27840
Washington D.C.,twinned administrative body,Maryland,27840
Alabama,shares border with,Washington D.C.,27840
Arizona,shares border with,Washington D.C.,27840
California,shares border with,Washington D.C.,27840
Illinois,shares border with,Washington D.C.,27840
Missouri,shares border with,Washington D.C.,27840
Nevada,shares border with,Washington D.C.,27840
New Jersey,shares border with,Washington D.C.,27840
New York,shares border with,Washington D.C.,27840
Alabama,shares border with,Washington D.C.,27840
Arizona,shares border with,Washington D.C.,27840
California,shares border with,Washington D.C.,27840
Illinois,shares border with,Washington D.C.,27840
Missouri,shares border with,Washington D.C.,27840
Nevada,shares border with,Washington D.C.,27840
New Jersey,shares border with,Washington D.C.,27840
New Mexico,shares border with,Washington D.C.,27840
