subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,8832
Washington D.C.,twinned administrative body,Maryland,8832
Alabama,shares border with,Washington D.C.,8832
Arizona,shares border with,Washington D.C.,8832
California,shares border with,Washington D.C.,8832
Illinois,shares border with,Washington D.C.,8832
Missouri,shares border with,Washington D.C.,8832
Nevada,shares border with,Washington D.C.,8832
New Jersey,shares border with,Washington D.C.,8832
New York,shares border with,Washington D.C.,8832
Alabama,shares border with,Washington D.C.,8832
Arizona,shares border with,Washington D.C.,8832
California,shares border with,Washington D.C.,8832
Illinois,shares border with,Washington D.C.,8832
Missouri,shares border with,Washington D.C.,8832
Nevada,shares border with,Washington D.C.,8832
New Jersey,shares border with,Washington D.C.,8832
New Mexico,shares border with,Washington D.C.,8832
