subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,8597
Washington D.C.,twinned administrative body,Maryland,8597
Alabama,shares border with,Washington D.C.,8597
Arizona,shares border with,Washington D.C.,8597
California,shares border with,Washington D.C.,8597
Illinois,shares border with,Washington D.C.,8597
Missouri,shares border with,Washington D.C.,8597
Nevada,shares border with,Washington D.C.,8597
New Jersey,shares border with,Washington D.C.,8597
New York,shares border with,Washington D.C.,8597
Alabama,shares border with,Washington D.C.,8597
Arizona,shares border with,Washington D.C.,8597
California,shares border with,Washington D.C.,8597
Illinois,shares border with,Washington D.C.,8597
Missouri,shares border with,Washington D.C.,8597
Nevada,shares border with,Washington D.C.,8597
New Jersey,shares border with,Washington D.C.,8597
New Mexico,shares border with,Washington D.C.,8597
