text,label,fe_id
JO MORELAND,PERSON,981
Oceanside,PERSON,981
two,CARDINAL,981
Vista,ORG,981
Cory Allen,PERSON,981
19,DATE,981
Toyota,ORG,981
Corolla,PRODUCT,981
Toyota,ORG,981
June 2at,DATE,981
Melrose Drive,PERSON,981
Olive Avenue,FAC,981
Vista,ORG,981
Jenny Allen,PERSON,981
Oceanside,GPE,981
almost two weeks,DATE,981
Allen,PERSON,981
about a week,DATE,981
I’d,ORG,981
Wednesday,DATE,981
Cory Allen,PERSON,981
Cory Allen,PERSON,981
Toyota,ORG,981
Corolla,PRODUCT,981
MyraAnn Rivera,ORG,981
23,DATE,981
Vista,ORG,981
two,CARDINAL,981
DanielUmpriani,ORG,981
19,DATE,981
Vista,ORG,981
Rivera,GPE,981
Toyota,ORG,981
Umpriani,ORG,981
The California Highway Patrol,ORG,981
this week,DATE,981
Umpriani,ORG,981
up to 90 days,DATE,981
Wanda Rivera,WORK_OF_ART,981
Vista,ORG,981
Myra Ann Rivera’s,PERSON,981
Rivera,PERSON,981
Myra Ann Rivera,PERSON,981
Miranda,ORG,981
5,DATE,981
Mireya,PERSON,981
7months,CARDINAL,981
Friday,DATE,981
night,TIME,981
Maric College,ORG,981
the San Luis Rey Mission,FAC,981
Wanda,GPE,981
Rivera,GPE,981
Jenny Allen,PERSON,981
Miranda,ORG,981
Mireya,PERSON,981
"16,000",MONEY,981
the Myra Rivera Memorial Fund,ORG,981
Wanda,GPE,981
Rivera,GPE,981
PO Box 4098,PERSON,981
Oceanside,ORG,981
Bank of America,ORG,981
17938-02741,DATE,981
Half,CARDINAL,981
"8,000",MONEY,981
the New Venture ChristianFellowship Church,ORG,981
Oceanside,GPE,981
Wanda Rivera,ORG,981
Allen,PERSON,981
atPalomar Medical Center,ORG,981
Cory Allen,PERSON,981
Allen,PERSON,981
n’t,GPE,981
Myra,PERSON,981
Cory Allen,PERSON,981
hisfirst real day,DATE,981
June 15,DATE,981
Allen,PERSON,981
Cory,PERSON,981
Myra Ann Rivera’s,PERSON,981
Pablo Rivera II,ORG,981
19,DATE,981
Cory Allen,PERSON,981
Rivera,GPE,981
Cory Allen,PERSON,981
Allen,PERSON,981
Scared,PERSON,981
Cory Allen,PERSON,981
Medi-Cal,ORG,981
Allensaid,PERSON,981
next week,DATE,981
four,CARDINAL,981
16,CARDINAL,981
26,CARDINAL,981
Allen,PERSON,981
Jo Moreland,PERSON,981
760,CARDINAL,981
901,CARDINAL,981
6/23/01,CARDINAL,981
