subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,27218
Washington D.C.,twinned administrative body,Maryland,27218
Alabama,shares border with,Washington D.C.,27218
Arizona,shares border with,Washington D.C.,27218
California,shares border with,Washington D.C.,27218
Illinois,shares border with,Washington D.C.,27218
Missouri,shares border with,Washington D.C.,27218
Nevada,shares border with,Washington D.C.,27218
New Jersey,shares border with,Washington D.C.,27218
New York,shares border with,Washington D.C.,27218
Alabama,shares border with,Washington D.C.,27218
Arizona,shares border with,Washington D.C.,27218
California,shares border with,Washington D.C.,27218
Illinois,shares border with,Washington D.C.,27218
Missouri,shares border with,Washington D.C.,27218
Nevada,shares border with,Washington D.C.,27218
New Jersey,shares border with,Washington D.C.,27218
New Mexico,shares border with,Washington D.C.,27218
