subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,30880
Washington D.C.,twinned administrative body,Maryland,30880
Alabama,shares border with,Washington D.C.,30880
Arizona,shares border with,Washington D.C.,30880
California,shares border with,Washington D.C.,30880
Illinois,shares border with,Washington D.C.,30880
Missouri,shares border with,Washington D.C.,30880
Nevada,shares border with,Washington D.C.,30880
New Jersey,shares border with,Washington D.C.,30880
New York,shares border with,Washington D.C.,30880
Alabama,shares border with,Washington D.C.,30880
Arizona,shares border with,Washington D.C.,30880
California,shares border with,Washington D.C.,30880
Illinois,shares border with,Washington D.C.,30880
Missouri,shares border with,Washington D.C.,30880
Nevada,shares border with,Washington D.C.,30880
New Jersey,shares border with,Washington D.C.,30880
New Mexico,shares border with,Washington D.C.,30880
