subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,28504
Washington D.C.,twinned administrative body,Maryland,28504
Alabama,shares border with,Washington D.C.,28504
Arizona,shares border with,Washington D.C.,28504
California,shares border with,Washington D.C.,28504
Illinois,shares border with,Washington D.C.,28504
Missouri,shares border with,Washington D.C.,28504
Nevada,shares border with,Washington D.C.,28504
New Jersey,shares border with,Washington D.C.,28504
New York,shares border with,Washington D.C.,28504
Alabama,shares border with,Washington D.C.,28504
Arizona,shares border with,Washington D.C.,28504
California,shares border with,Washington D.C.,28504
Illinois,shares border with,Washington D.C.,28504
Missouri,shares border with,Washington D.C.,28504
Nevada,shares border with,Washington D.C.,28504
New Jersey,shares border with,Washington D.C.,28504
New Mexico,shares border with,Washington D.C.,28504
