subject,predicate,object,fe_id
Adam LaPaglia,date of death,"Sep 08, 2007",6502
Adam LaPaglia,date of death,"Sep 08, 2007",6502
Adam LaPaglia,date of death,"Sep 08, 2007",6502
Adam LaPaglia,date of death,"Sep 08, 2007",6502
Adam LaPaglia,date of death,"Sep 08, 2007",6502
Adam LaPaglia,date of death,"Sep 08, 2007",6502
Adam LaPaglia (27),date of death,"Sep 08, 2007",6502
Adam LaPaglia (27),date of death,"Sep 08, 2007",6502
Adam LaPaglia (27),date of death,"Sep 08, 2007",6502
Adam LaPaglia (27),date of death,"Sep 08, 2007",6502
