text,label,fe_id
FERNDALE,GPE,27560
Mich.,GPE,27560
WWJ,ORG,27560
89-year-old,DATE,27560
Florida,GPE,27560
Friday,DATE,27560
night,TIME,27560
around 9:15 p.m.,TIME,27560
Friday,DATE,27560
8 Mile,QUANTITY,27560
West End Street,GPE,27560
2019,DATE,27560
Nissan Pathfinder,PERSON,27560
8 Mile,QUANTITY,27560
70 mph,QUANTITY,27560
40 mph,QUANTITY,27560
Livernois,GPE,27560
26-year-old,DATE,27560
Harris Howard,PERSON,27560
four,CARDINAL,27560
Howard,PERSON,27560
Florida,GPE,27560
40,CARDINAL,27560
70 mph,QUANTITY,27560
Less than a minute later,TIME,27560
Nissan,ORG,27560
three,CARDINAL,27560
8 Mile,QUANTITY,27560
Wyoming,GPE,27560
Royal Oak Township,GPE,27560
three,CARDINAL,27560
26-year-old,DATE,27560
Iowa,GPE,27560
Howard,PERSON,27560
Howard,PERSON,27560
Michigan State,ORG,27560
Mary Lackamp,PERSON,27560
89,DATE,27560
10:39 a.m.,TIME,27560
Monday morning,TIME,27560
Ascension Providence Hospital,FAC,27560
Southfield,GPE,27560
One,CARDINAL,27560
Iowa,GPE,27560
Sinai Grace Hospital,ORG,27560
Detroit,GPE,27560
Howard,PERSON,27560
Saturday,DATE,27560
morning,TIME,27560
43rd,ORDINAL,27560
District Court,ORG,27560
Magistrate Brennan,PERSON,27560
2nd Degree Fleeing,ORG,27560
"250,000",MONEY,27560
Lackamp,ORG,27560
the Oakland County Prosecutor's Office,ORG,27560
