subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,23169
Washington D.C.,twinned administrative body,Maryland,23169
Alabama,shares border with,Washington D.C.,23169
Arizona,shares border with,Washington D.C.,23169
California,shares border with,Washington D.C.,23169
Illinois,shares border with,Washington D.C.,23169
Missouri,shares border with,Washington D.C.,23169
Nevada,shares border with,Washington D.C.,23169
New Jersey,shares border with,Washington D.C.,23169
New York,shares border with,Washington D.C.,23169
Alabama,shares border with,Washington D.C.,23169
Arizona,shares border with,Washington D.C.,23169
California,shares border with,Washington D.C.,23169
Illinois,shares border with,Washington D.C.,23169
Missouri,shares border with,Washington D.C.,23169
Nevada,shares border with,Washington D.C.,23169
New Jersey,shares border with,Washington D.C.,23169
New Mexico,shares border with,Washington D.C.,23169
