subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,23173
Washington D.C.,twinned administrative body,Maryland,23173
Alabama,shares border with,Washington D.C.,23173
Arizona,shares border with,Washington D.C.,23173
California,shares border with,Washington D.C.,23173
Illinois,shares border with,Washington D.C.,23173
Missouri,shares border with,Washington D.C.,23173
Nevada,shares border with,Washington D.C.,23173
New Jersey,shares border with,Washington D.C.,23173
New York,shares border with,Washington D.C.,23173
Alabama,shares border with,Washington D.C.,23173
Arizona,shares border with,Washington D.C.,23173
California,shares border with,Washington D.C.,23173
Illinois,shares border with,Washington D.C.,23173
Missouri,shares border with,Washington D.C.,23173
Nevada,shares border with,Washington D.C.,23173
New Jersey,shares border with,Washington D.C.,23173
New Mexico,shares border with,Washington D.C.,23173
