subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,26906
Washington D.C.,twinned administrative body,Maryland,26906
Alabama,shares border with,Washington D.C.,26906
Arizona,shares border with,Washington D.C.,26906
California,shares border with,Washington D.C.,26906
Illinois,shares border with,Washington D.C.,26906
Missouri,shares border with,Washington D.C.,26906
Nevada,shares border with,Washington D.C.,26906
New Jersey,shares border with,Washington D.C.,26906
New York,shares border with,Washington D.C.,26906
Alabama,shares border with,Washington D.C.,26906
Arizona,shares border with,Washington D.C.,26906
California,shares border with,Washington D.C.,26906
Illinois,shares border with,Washington D.C.,26906
Missouri,shares border with,Washington D.C.,26906
Nevada,shares border with,Washington D.C.,26906
New Jersey,shares border with,Washington D.C.,26906
New Mexico,shares border with,Washington D.C.,26906
