subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,12556
Washington D.C.,twinned administrative body,Maryland,12556
Alabama,shares border with,Washington D.C.,12556
Arizona,shares border with,Washington D.C.,12556
California,shares border with,Washington D.C.,12556
Illinois,shares border with,Washington D.C.,12556
Missouri,shares border with,Washington D.C.,12556
Nevada,shares border with,Washington D.C.,12556
New Jersey,shares border with,Washington D.C.,12556
New York,shares border with,Washington D.C.,12556
Alabama,shares border with,Washington D.C.,12556
Arizona,shares border with,Washington D.C.,12556
California,shares border with,Washington D.C.,12556
Illinois,shares border with,Washington D.C.,12556
Missouri,shares border with,Washington D.C.,12556
Nevada,shares border with,Washington D.C.,12556
New Jersey,shares border with,Washington D.C.,12556
New Mexico,shares border with,Washington D.C.,12556
