subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,13099
Washington D.C.,twinned administrative body,Maryland,13099
Alabama,shares border with,Washington D.C.,13099
Arizona,shares border with,Washington D.C.,13099
California,shares border with,Washington D.C.,13099
Illinois,shares border with,Washington D.C.,13099
Missouri,shares border with,Washington D.C.,13099
Nevada,shares border with,Washington D.C.,13099
New Jersey,shares border with,Washington D.C.,13099
New York,shares border with,Washington D.C.,13099
Alabama,shares border with,Washington D.C.,13099
Arizona,shares border with,Washington D.C.,13099
California,shares border with,Washington D.C.,13099
Illinois,shares border with,Washington D.C.,13099
Missouri,shares border with,Washington D.C.,13099
Nevada,shares border with,Washington D.C.,13099
New Jersey,shares border with,Washington D.C.,13099
New Mexico,shares border with,Washington D.C.,13099
