subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,19593
Washington D.C.,twinned administrative body,Maryland,19593
Alabama,shares border with,Washington D.C.,19593
Arizona,shares border with,Washington D.C.,19593
California,shares border with,Washington D.C.,19593
Illinois,shares border with,Washington D.C.,19593
Missouri,shares border with,Washington D.C.,19593
Nevada,shares border with,Washington D.C.,19593
New Jersey,shares border with,Washington D.C.,19593
New York,shares border with,Washington D.C.,19593
Alabama,shares border with,Washington D.C.,19593
Arizona,shares border with,Washington D.C.,19593
California,shares border with,Washington D.C.,19593
Illinois,shares border with,Washington D.C.,19593
Missouri,shares border with,Washington D.C.,19593
Nevada,shares border with,Washington D.C.,19593
New Jersey,shares border with,Washington D.C.,19593
New Mexico,shares border with,Washington D.C.,19593
