subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,26162
Washington D.C.,twinned administrative body,Maryland,26162
Alabama,shares border with,Washington D.C.,26162
Arizona,shares border with,Washington D.C.,26162
California,shares border with,Washington D.C.,26162
Illinois,shares border with,Washington D.C.,26162
Missouri,shares border with,Washington D.C.,26162
Nevada,shares border with,Washington D.C.,26162
New Jersey,shares border with,Washington D.C.,26162
New York,shares border with,Washington D.C.,26162
Alabama,shares border with,Washington D.C.,26162
Arizona,shares border with,Washington D.C.,26162
California,shares border with,Washington D.C.,26162
Illinois,shares border with,Washington D.C.,26162
Missouri,shares border with,Washington D.C.,26162
Nevada,shares border with,Washington D.C.,26162
New Jersey,shares border with,Washington D.C.,26162
New Mexico,shares border with,Washington D.C.,26162
