text,label,fe_id
NEW ORLEANS,GPE,28687
La.,GPE,28687
Thursday,DATE,28687
night,TIME,28687
DeGaulle Drive,PERSON,28687
Westbend Parkway,FAC,28687
around 9:45 p.m.,TIME,28687
NOPD,ORG,28687
Derrick Williams,PERSON,28687
Westbend Parkway,FAC,28687
54-year-old,DATE,28687
Orleans,NORP,28687
Coroner’s Office,ORG,28687
NOPD,ORG,28687
Williams,PERSON,28687
Williams,PERSON,28687
24 year,DATE,28687
Traffic Fatality Investigator Sgt,ORG,28687
Bernard Crowden,PERSON,28687
504,CARDINAL,28687
658-6208,CARDINAL,28687
2020,DATE,28687
