subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,14623
Washington D.C.,twinned administrative body,Maryland,14623
Alabama,shares border with,Washington D.C.,14623
Arizona,shares border with,Washington D.C.,14623
California,shares border with,Washington D.C.,14623
Illinois,shares border with,Washington D.C.,14623
Missouri,shares border with,Washington D.C.,14623
Nevada,shares border with,Washington D.C.,14623
New Jersey,shares border with,Washington D.C.,14623
New York,shares border with,Washington D.C.,14623
Alabama,shares border with,Washington D.C.,14623
Arizona,shares border with,Washington D.C.,14623
California,shares border with,Washington D.C.,14623
Illinois,shares border with,Washington D.C.,14623
Missouri,shares border with,Washington D.C.,14623
Nevada,shares border with,Washington D.C.,14623
New Jersey,shares border with,Washington D.C.,14623
New Mexico,shares border with,Washington D.C.,14623
