subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,19965
Washington D.C.,twinned administrative body,Maryland,19965
Alabama,shares border with,Washington D.C.,19965
Arizona,shares border with,Washington D.C.,19965
California,shares border with,Washington D.C.,19965
Illinois,shares border with,Washington D.C.,19965
Missouri,shares border with,Washington D.C.,19965
Nevada,shares border with,Washington D.C.,19965
New Jersey,shares border with,Washington D.C.,19965
New York,shares border with,Washington D.C.,19965
Alabama,shares border with,Washington D.C.,19965
Arizona,shares border with,Washington D.C.,19965
California,shares border with,Washington D.C.,19965
Illinois,shares border with,Washington D.C.,19965
Missouri,shares border with,Washington D.C.,19965
Nevada,shares border with,Washington D.C.,19965
New Jersey,shares border with,Washington D.C.,19965
New Mexico,shares border with,Washington D.C.,19965
