subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,7401
Washington D.C.,twinned administrative body,Maryland,7401
Alabama,shares border with,Washington D.C.,7401
Arizona,shares border with,Washington D.C.,7401
California,shares border with,Washington D.C.,7401
Illinois,shares border with,Washington D.C.,7401
Missouri,shares border with,Washington D.C.,7401
Nevada,shares border with,Washington D.C.,7401
New Jersey,shares border with,Washington D.C.,7401
New York,shares border with,Washington D.C.,7401
Alabama,shares border with,Washington D.C.,7401
Arizona,shares border with,Washington D.C.,7401
California,shares border with,Washington D.C.,7401
Illinois,shares border with,Washington D.C.,7401
Missouri,shares border with,Washington D.C.,7401
Nevada,shares border with,Washington D.C.,7401
New Jersey,shares border with,Washington D.C.,7401
New Mexico,shares border with,Washington D.C.,7401
