subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,15103
Washington D.C.,twinned administrative body,Maryland,15103
Alabama,shares border with,Washington D.C.,15103
Arizona,shares border with,Washington D.C.,15103
California,shares border with,Washington D.C.,15103
Illinois,shares border with,Washington D.C.,15103
Missouri,shares border with,Washington D.C.,15103
Nevada,shares border with,Washington D.C.,15103
New Jersey,shares border with,Washington D.C.,15103
New York,shares border with,Washington D.C.,15103
Alabama,shares border with,Washington D.C.,15103
Arizona,shares border with,Washington D.C.,15103
California,shares border with,Washington D.C.,15103
Illinois,shares border with,Washington D.C.,15103
Missouri,shares border with,Washington D.C.,15103
Nevada,shares border with,Washington D.C.,15103
New Jersey,shares border with,Washington D.C.,15103
New Mexico,shares border with,Washington D.C.,15103
