subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,15126
Washington D.C.,twinned administrative body,Maryland,15126
Alabama,shares border with,Washington D.C.,15126
Arizona,shares border with,Washington D.C.,15126
California,shares border with,Washington D.C.,15126
Illinois,shares border with,Washington D.C.,15126
Missouri,shares border with,Washington D.C.,15126
Nevada,shares border with,Washington D.C.,15126
New Jersey,shares border with,Washington D.C.,15126
New York,shares border with,Washington D.C.,15126
Alabama,shares border with,Washington D.C.,15126
Arizona,shares border with,Washington D.C.,15126
California,shares border with,Washington D.C.,15126
Illinois,shares border with,Washington D.C.,15126
Missouri,shares border with,Washington D.C.,15126
Nevada,shares border with,Washington D.C.,15126
New Jersey,shares border with,Washington D.C.,15126
New Mexico,shares border with,Washington D.C.,15126
