text,label,fe_id
Louisiana State Police,ORG,30230
Abbeville,GPE,30230
three,CARDINAL,30230
Ford,ORG,30230
about 2 a.m.,TIME,30230
Monday,DATE,30230
U.S. Highway 167,FAC,30230
Trooper First,ORG,30230
Thomas Gossen,PERSON,30230
Gossen,ORG,30230
Explorer,ORG,30230
Gossen,ORG,30230
Four,CARDINAL,30230
Explorer,ORG,30230
Trashawn Harrison,PERSON,30230
15,DATE,30230
Abbeville,GPE,30230
three,CARDINAL,30230
Breaux Bridge,PERSON,30230
Explorer,ORG,30230
Abbeville,GPE,30230
hours,TIME,30230
Gossen,ORG,30230
Contact Ashley White,PERSON,30230
Twitter @AshleyyDi,ORG,30230
