text,label,fe_id
Miguel Espinal,ORG,16979
New York City,GPE,16979
"Dec. 8, 2015",DATE,16979
Bronx,GPE,16979
Yonkers,NORP,16979
Wednesday,DATE,16979
AP,ORG,16979
NYPD,ORG,16979
Bronx,GPE,16979
Yonkers,GPE,16979
last December,DATE,16979
Garthlette James,PERSON,16979
Miguel Espinal,ORG,16979
"Dec. 8, 2015",DATE,16979
Yonkers,NORP,16979
the Henry Hudson Parkway,FAC,16979
90 miles per hour,QUANTITY,16979
Espinal,ORG,16979
James,PERSON,16979
two,CARDINAL,16979
Espinal,ORG,16979
two,CARDINAL,16979
less than 18 inches,QUANTITY,16979
James,PERSON,16979
Espinal,ORG,16979
James,PERSON,16979
Romeo Francis,PERSON,16979
Espinal,ORG,16979
Bronx,GPE,16979
Bronx,GPE,16979
Yonkers,NORP,16979
WCBS,ORG,16979
Espinal,PERSON,16979
the Henry Hudson Parkway,FAC,16979
two,CARDINAL,16979
the Saw Mill River Parkway,FAC,16979
three,CARDINAL,16979
just 18 inches,QUANTITY,16979
