subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,2159
Washington D.C.,twinned administrative body,Maryland,2159
Alabama,shares border with,Washington D.C.,2159
Arizona,shares border with,Washington D.C.,2159
California,shares border with,Washington D.C.,2159
Illinois,shares border with,Washington D.C.,2159
Missouri,shares border with,Washington D.C.,2159
Nevada,shares border with,Washington D.C.,2159
New Jersey,shares border with,Washington D.C.,2159
New York,shares border with,Washington D.C.,2159
Alabama,shares border with,Washington D.C.,2159
Arizona,shares border with,Washington D.C.,2159
California,shares border with,Washington D.C.,2159
Illinois,shares border with,Washington D.C.,2159
Missouri,shares border with,Washington D.C.,2159
Nevada,shares border with,Washington D.C.,2159
New Jersey,shares border with,Washington D.C.,2159
New Mexico,shares border with,Washington D.C.,2159
