subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,23143
Washington D.C.,twinned administrative body,Maryland,23143
Alabama,shares border with,Washington D.C.,23143
Arizona,shares border with,Washington D.C.,23143
California,shares border with,Washington D.C.,23143
Illinois,shares border with,Washington D.C.,23143
Missouri,shares border with,Washington D.C.,23143
Nevada,shares border with,Washington D.C.,23143
New Jersey,shares border with,Washington D.C.,23143
New York,shares border with,Washington D.C.,23143
Alabama,shares border with,Washington D.C.,23143
Arizona,shares border with,Washington D.C.,23143
California,shares border with,Washington D.C.,23143
Illinois,shares border with,Washington D.C.,23143
Missouri,shares border with,Washington D.C.,23143
Nevada,shares border with,Washington D.C.,23143
New Jersey,shares border with,Washington D.C.,23143
New Mexico,shares border with,Washington D.C.,23143
