text,label,fe_id
Tchula,GPE,15291
Zula Patterson,PERSON,15291
Saturday,DATE,15291
Tchula,GPE,15291
Anthony Jones,PERSON,15291
Eugene Whitehead,PERSON,15291
two,CARDINAL,15291
Friday,DATE,15291
night,TIME,15291
Tony Dunn,PERSON,15291
7p.m.,TIME,15291
Friday,DATE,15291
Ford,ORG,15291
F-150,PRODUCT,15291
U.S.,GPE,15291
49,DATE,15291
Anthony Stweart,PERSON,15291
22,DATE,15291
two,CARDINAL,15291
Two,CARDINAL,15291
The State Department of Public Safety,ORG,15291
Patterson,PERSON,15291
Willie Phillips Jr.,PERSON,15291
the Tchula Police Department,ORG,15291
Chief Jones,PERSON,15291
the Tchula Police Department,ORG,15291
2008,DATE,15291
Saturday,DATE,15291
evening,TIME,15291
American,NORP,15291
half,CARDINAL,15291
6:15 in the afternoon,TIME,15291
Patterson,PERSON,15291
Patterson,PERSON,15291
Trooper Dunn,PERSON,15291
two,CARDINAL,15291
Christopher Lockhart,PERSON,15291
four,CARDINAL,15291
Saturday,DATE,15291
night,TIME,15291
Alexis Little,PERSON,15291
23,DATE,15291
Yazoo City,GPE,15291
Little,PERSON,15291
three,CARDINAL,15291
22- year old,DATE,15291
Alisa Little,PERSON,15291
41-year-old,DATE,15291
Nelo Johnson,PERSON,15291
Cheryl Haymer,PERSON,15291
Yazoo City,GPE,15291
three,CARDINAL,15291
