text,label,fe_id
ORDER,ORG,13907
Court,ORG,13907
Alexander Barnes,PERSON,13907
Zachary Dubourg,PERSON,13907
Shane Hollis,PERSON,13907
Vincent Maranti,PERSON,13907
Ricky Pabst,PERSON,13907
Emile Sanchez,PERSON,13907
Defendants,ORG,13907
2,CARDINAL,13907
Court,ORG,13907
GRANTED,PERSON,13907
Joshua Adams,PERSON,13907
3,CARDINAL,13907
"January 4, 2014",DATE,13907
approximately 1:50 a.m.,TIME,13907
Zachary Dubourg,PERSON,13907
Dubourg,WORK_OF_ART,13907
the Kenner Police Department,ORG,13907
Decedent,GPE,13907
Dubourg,PERSON,13907
Decedent,GPE,13907
5,CARDINAL,13907
Dubourg,ORG,13907
6,CARDINAL,13907
Dubourg,PERSON,13907
Decedent,GPE,13907
Dubourg,ORG,13907
Dubourg,PERSON,13907
Decedent,PERSON,13907
Dubourg,PERSON,13907
marijuana,PERSON,13907
9,CARDINAL,13907
Decedent,GPE,13907
Decedent,PERSON,13907
10,CARDINAL,13907
Decedent,GPE,13907
11,CARDINAL,13907
Dubourg,PERSON,13907
Decedent,GPE,13907
Decedent,PERSON,13907
13,CARDINAL,13907
15,CARDINAL,13907
Dubourg,PERSON,13907
17,CARDINAL,13907
Kenner,PERSON,13907
18,CARDINAL,13907
Decedent,PERSON,13907
Kenner,PERSON,13907
Court,ORG,13907
Dubourg,ORG,13907
Alexander Barnes,PERSON,13907
Ricky Pabst,PERSON,13907
Pabst,GPE,13907
Decedent,GPE,13907
19,CARDINAL,13907
Dubourg,PERSON,13907
Pabst,GPE,13907
Barnes,NORP,13907
20,CARDINAL,13907
Pabst,GPE,13907
Barnes,GPE,13907
Decedent,GPE,13907
21,CARDINAL,13907
Defendants,ORG,13907
Decedent,GPE,13907
Decedent,GPE,13907
22,CARDINAL,13907
23,CARDINAL,13907
Decedent,GPE,13907
24,CARDINAL,13907
Decedent,PERSON,13907
25,CARDINAL,13907
Defendants,ORG,13907
Decedent,PERSON,13907
Dubourg,PERSON,13907
