text,label,fe_id
Incident City,GPE,7834
Apopka Arcadia Aventura,ORG,7834
Belle Glade,PERSON,7834
Beverly Hills,GPE,7834
Bonita Springs,PERSON,7834
Boynton,GPE,7834
Bradenton,GPE,7834
Brandon Brooksville,PERSON,7834
Crystal River Dade City,LOC,7834
Deerfield Beach,PERSON,7834
Defuniak Springs,PERSON,7834
Delray Beach,GPE,7834
Deltona,GPE,7834
Dunnellon Edgewater,PERSON,7834
Florida,GPE,7834
Walton Beach,PERSON,7834
Greenacres Greenwood,PERSON,7834
Islamorada Jacksonville,PERSON,7834
Largo Lauderdale,PERSON,7834
Leesburg Lehigh Acres Lighthouse Point Longwood Loxahatchee Loxahatchee Groves Maitland Marathon,ORG,7834
Miami,GPE,7834
Miami,GPE,7834
Miami,GPE,7834
Miami,GPE,7834
Miami,GPE,7834
New Port Richey North Fort Myers,FAC,7834
San Mateo,GPE,7834
Sanford Sarasota,ORG,7834
Sebring Seffner South,PERSON,7834
Tallahassee,GPE,7834
Zellwood Zephyrhills,PERSON,7834
Brevard Broward,PERSON,7834
Hernando Highlands,PERSON,7834
Lee Leon Madison,PERSON,7834
Martin Miami-Dade,PERSON,7834
Johns St.,ORG,7834
Walton,GPE,7834
Washington Year + 2009 2010,DATE,7834
2011 2012,DATE,7834
Hispanic,NORP,7834
Asian,NORP,7834
Weapon + BB/Pellet Gun Blade,ORG,7834
Blunt,PERSON,7834
Firearm,ORG,7834
Taser Toy,ORG,7834
Unarmed Unclear,PERSON,7834
Vehicle Drugs,PERSON,7834
Crime,PERSON,7834
+ Armed,PERSON,7834
Attempted,GPE,7834
Drove,WORK_OF_ART,7834
Injured,PERSON,7834
Innocent,PERSON,7834
Shot,PERSON,7834
Mentally ill Suicide,FAC,7834
96th Security Forces Squadron,ORG,7834
Eglin AFB ATF Alachua SO,PERSON,7834
Altamonte Springs,PERSON,7834
Apopka PD,ORG,7834
Aventura PD Bay Pines VA PD Bay SO Boca Raton,ORG,7834
Bonifay,GPE,7834
Boynton Beach,GPE,7834
Bradenton,GPE,7834
Brevard SO,PERSON,7834
Brooksville PD,PERSON,7834
Clearwater PD,PERSON,7834
DEA,ORG,7834
Daytona Beach,PERSON,7834
Eustis PD,ORG,7834
Florida Atlantic University,ORG,7834
Florida,GPE,7834
Florida State University,ORG,7834
Fort Lauderdale,GPE,7834
Pierce PD,PERSON,7834
Gainesville PD,PERSON,7834
Hallandale Beach,GPE,7834
Holly Hill,PERSON,7834
Hollywood,GPE,7834
Indian River,LOC,7834
Jacksonville,GPE,7834
Lake City,GPE,7834
Lynn Haven,PERSON,7834
Madison,PERSON,7834
Marianna PD,PERSON,7834
Martin SO,PERSON,7834
Melbourne PD,PERSON,7834
Miami Beach,GPE,7834
Miami,GPE,7834
Miami,GPE,7834
Miami,GPE,7834
Miami-Dade PD,GPE,7834
Miami-Dade,GPE,7834
Miramar PD,PERSON,7834
Mount Dora,GPE,7834
Naples,GPE,7834
North Miami Beach,GPE,7834
North Port PD Ocala,LOC,7834
Opa-locka,PERSON,7834
PD Orange Park PD Orange,LOC,7834
Orlando PD,PERSON,7834
Palatka PD,PERSON,7834
Palm Springs,GPE,7834
Panama City,GPE,7834
Pasco SO Pembroke Pines,ORG,7834
Riviera Beach,PERSON,7834
Sanford,PERSON,7834
Santa Rosa SO,PERSON,7834
Sarasota,GPE,7834
Sarasota,GPE,7834
Satellite Beach,GPE,7834
South Daytona,GPE,7834
South Miami,GPE,7834
St. Augustine Beach,GPE,7834
St. Cloud PD,GPE,7834
Tallahassee,GPE,7834
Tampa International Airport,FAC,7834
Tampa PD,ORG,7834
Taylor,PERSON,7834
Titusville PD,PERSON,7834
U.S.,GPE,7834
U.S. Marshals Service University,ORG,7834
Female,PERSON,7834
Race + White,FAC,7834
Hispanic,NORP,7834
Asian,NORP,7834
Native American,NORP,7834
Reason,ORG,7834
Serving,PERSON,7834
only one,CARDINAL,7834
772,CARDINAL,7834
between 2009 and 2014,DATE,7834
MIAMI,ORG,7834
2009,DATE,7834
Dario Ovejero,PERSON,7834
24,DATE,7834
marijuana,PERSON,7834
1,CARDINAL,7834
JACKSONVILLE,GPE,7834
2009,DATE,7834
U.S.,GPE,7834
Justin McMillian,PERSON,7834
24,DATE,7834
26-year-old,DATE,7834
Danielle,ORG,7834
1,CARDINAL,7834
2009,DATE,7834
Carl Brewster,PERSON,7834
27,DATE,7834
1,CARDINAL,7834
2009,DATE,7834
James Minchew,PERSON,7834
Richard Bagwell,PERSON,7834
Sean Creamer,PERSON,7834
1,CARDINAL,7834
PALM BEACH,GPE,7834
2009,DATE,7834
Adalberto Martinez,PERSON,7834
1,CARDINAL,7834
MIAMI,ORG,7834
2009,DATE,7834
Around 1 a.m.,TIME,7834
LAKE PARK,LOC,7834
2009,DATE,7834
Broderick Hay,PERSON,7834
Jeep,ORG,7834
Wrangler,PRODUCT,7834
Walmart,ORG,7834
2,CARDINAL,7834
RIVIERA BEACH,GPE,7834
2009,DATE,7834
William Saunders,PERSON,7834
16-year-old,DATE,7834
Alexander,ORG,7834
1,CARDINAL,7834
2009,DATE,7834
Thomas Skiba,PERSON,7834
29,DATE,7834
Pompano Beach,GPE,7834
Officer Brian,PERSON,7834
1,CARDINAL,7834
WEST PALM BEACH,GPE,7834
2009,DATE,7834
Around 5 p.m.,TIME,7834
Dijon Williams,PERSON,7834
