subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,17124
Washington D.C.,twinned administrative body,Maryland,17124
Alabama,shares border with,Washington D.C.,17124
Arizona,shares border with,Washington D.C.,17124
California,shares border with,Washington D.C.,17124
Illinois,shares border with,Washington D.C.,17124
Missouri,shares border with,Washington D.C.,17124
Nevada,shares border with,Washington D.C.,17124
New Jersey,shares border with,Washington D.C.,17124
New York,shares border with,Washington D.C.,17124
Alabama,shares border with,Washington D.C.,17124
Arizona,shares border with,Washington D.C.,17124
California,shares border with,Washington D.C.,17124
Illinois,shares border with,Washington D.C.,17124
Missouri,shares border with,Washington D.C.,17124
Nevada,shares border with,Washington D.C.,17124
New Jersey,shares border with,Washington D.C.,17124
New Mexico,shares border with,Washington D.C.,17124
