subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,8291
Washington D.C.,twinned administrative body,Maryland,8291
Alabama,shares border with,Washington D.C.,8291
Arizona,shares border with,Washington D.C.,8291
California,shares border with,Washington D.C.,8291
Illinois,shares border with,Washington D.C.,8291
Missouri,shares border with,Washington D.C.,8291
Nevada,shares border with,Washington D.C.,8291
New Jersey,shares border with,Washington D.C.,8291
New York,shares border with,Washington D.C.,8291
Alabama,shares border with,Washington D.C.,8291
Arizona,shares border with,Washington D.C.,8291
California,shares border with,Washington D.C.,8291
Illinois,shares border with,Washington D.C.,8291
Missouri,shares border with,Washington D.C.,8291
Nevada,shares border with,Washington D.C.,8291
New Jersey,shares border with,Washington D.C.,8291
New Mexico,shares border with,Washington D.C.,8291
