text,label,fe_id
Sequoyah County,GPE,23022
Muldrow,PERSON,23022
Friday,DATE,23022
Oct. 20,DATE,23022
5,CARDINAL,23022
Sequoyah County,GPE,23022
Muldrow,PERSON,23022
Friday,DATE,23022
Oct. 20,DATE,23022
Larry Lane,PERSON,23022
Sparks Regional Medical Center,ORG,23022
5NEWS,CARDINAL,23022
Muldrow,PRODUCT,23022
Greg Cox,PERSON,23022
Muldrow,PRODUCT,23022
10th,ORDINAL,23022
Enid,PERSON,23022
about 4:25 p.m.,TIME,23022
Phillip Trammell,PERSON,23022
Trammell,GPE,23022
Cox,ORG,23022
Trammell,ORG,23022
Cox,NORP,23022
