subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,27238
Washington D.C.,twinned administrative body,Maryland,27238
Alabama,shares border with,Washington D.C.,27238
Arizona,shares border with,Washington D.C.,27238
California,shares border with,Washington D.C.,27238
Illinois,shares border with,Washington D.C.,27238
Missouri,shares border with,Washington D.C.,27238
Nevada,shares border with,Washington D.C.,27238
New Jersey,shares border with,Washington D.C.,27238
New York,shares border with,Washington D.C.,27238
Alabama,shares border with,Washington D.C.,27238
Arizona,shares border with,Washington D.C.,27238
California,shares border with,Washington D.C.,27238
Illinois,shares border with,Washington D.C.,27238
Missouri,shares border with,Washington D.C.,27238
Nevada,shares border with,Washington D.C.,27238
New Jersey,shares border with,Washington D.C.,27238
New Mexico,shares border with,Washington D.C.,27238
