subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,6594
Washington D.C.,twinned administrative body,Maryland,6594
Alabama,shares border with,Washington D.C.,6594
Arizona,shares border with,Washington D.C.,6594
California,shares border with,Washington D.C.,6594
Illinois,shares border with,Washington D.C.,6594
Missouri,shares border with,Washington D.C.,6594
Nevada,shares border with,Washington D.C.,6594
New Jersey,shares border with,Washington D.C.,6594
New York,shares border with,Washington D.C.,6594
Alabama,shares border with,Washington D.C.,6594
Arizona,shares border with,Washington D.C.,6594
California,shares border with,Washington D.C.,6594
Illinois,shares border with,Washington D.C.,6594
Missouri,shares border with,Washington D.C.,6594
Nevada,shares border with,Washington D.C.,6594
New Jersey,shares border with,Washington D.C.,6594
New Mexico,shares border with,Washington D.C.,6594
