subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,28781
Washington D.C.,twinned administrative body,Maryland,28781
Alabama,shares border with,Washington D.C.,28781
Arizona,shares border with,Washington D.C.,28781
California,shares border with,Washington D.C.,28781
Illinois,shares border with,Washington D.C.,28781
Missouri,shares border with,Washington D.C.,28781
Nevada,shares border with,Washington D.C.,28781
New Jersey,shares border with,Washington D.C.,28781
New York,shares border with,Washington D.C.,28781
Alabama,shares border with,Washington D.C.,28781
Arizona,shares border with,Washington D.C.,28781
California,shares border with,Washington D.C.,28781
Illinois,shares border with,Washington D.C.,28781
Missouri,shares border with,Washington D.C.,28781
Nevada,shares border with,Washington D.C.,28781
New Jersey,shares border with,Washington D.C.,28781
New Mexico,shares border with,Washington D.C.,28781
