subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,28481
Washington D.C.,twinned administrative body,Maryland,28481
Alabama,shares border with,Washington D.C.,28481
Arizona,shares border with,Washington D.C.,28481
California,shares border with,Washington D.C.,28481
Illinois,shares border with,Washington D.C.,28481
Missouri,shares border with,Washington D.C.,28481
Nevada,shares border with,Washington D.C.,28481
New Jersey,shares border with,Washington D.C.,28481
New York,shares border with,Washington D.C.,28481
Alabama,shares border with,Washington D.C.,28481
Arizona,shares border with,Washington D.C.,28481
California,shares border with,Washington D.C.,28481
Illinois,shares border with,Washington D.C.,28481
Missouri,shares border with,Washington D.C.,28481
Nevada,shares border with,Washington D.C.,28481
New Jersey,shares border with,Washington D.C.,28481
New Mexico,shares border with,Washington D.C.,28481
