subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,17091
Washington D.C.,twinned administrative body,Maryland,17091
Alabama,shares border with,Washington D.C.,17091
Arizona,shares border with,Washington D.C.,17091
California,shares border with,Washington D.C.,17091
Illinois,shares border with,Washington D.C.,17091
Missouri,shares border with,Washington D.C.,17091
Nevada,shares border with,Washington D.C.,17091
New Jersey,shares border with,Washington D.C.,17091
New York,shares border with,Washington D.C.,17091
Alabama,shares border with,Washington D.C.,17091
Arizona,shares border with,Washington D.C.,17091
California,shares border with,Washington D.C.,17091
Illinois,shares border with,Washington D.C.,17091
Missouri,shares border with,Washington D.C.,17091
Nevada,shares border with,Washington D.C.,17091
New Jersey,shares border with,Washington D.C.,17091
New Mexico,shares border with,Washington D.C.,17091
