subject,predicate,object,fe_id
Joshua Ivy,date of death,"Oct 01, 2008",7527
Joshua Ivy,date of death,"Oct 01, 2008",7527
Joshua Ivy,date of death,"Oct 01, 2008",7527
Joshua Ivy,date of death,"Oct 01, 2008",7527
Joshua Ivy (26),date of death,"Oct 01, 2008",7527
Joshua Ivy (26),date of death,"Oct 01, 2008",7527
Joshua Ivy (26),date of death,"Oct 01, 2008",7527
Joshua Ivy (26),date of death,"Oct 01, 2008",7527
Joshua Ivy,date of death,"Oct 01, 2008",7527
Joshua Ivy,date of death,"Oct 01, 2008",7527
