text,label,fe_id
CARTER,PERSON,4352
JEREMY WILLIAM -- Memorial,PERSON,4352
Jeremy William Carter,PERSON,4352
31,DATE,4352
Madera,ORG,4352
10 a.m. July 16,TIME,4352
Cornerstone Church,ORG,4352
Fresno,GPE,4352
Carter,PERSON,4352
Sunday,DATE,4352
Cremation Society of Central California,ORG,4352
Fresno,GPE,4352
Jeremy Carter,PERSON,4352
Carter,PERSON,4352
31,DATE,4352
Fresno,GPE,4352
Carter,PERSON,4352
Sunday night,TIME,4352
Carter,PERSON,4352
Fresno,GPE,4352
Tuesday,DATE,4352
Carter,PERSON,4352
Tuesday,DATE,4352
Deborah Konkle,PERSON,4352
1400,CARDINAL,4352
Sussex Way,PERSON,4352
Glenn Avenue,FAC,4352
Sunday,DATE,4352
Carter,PERSON,4352
Thursday,DATE,4352
David Dewayne Smith,PERSON,4352
Smith,ORG,4352
Tulare,ORG,4352
Tulare,ORG,4352
Fresno,GPE,4352
Friday,DATE,4352
Tulare,GPE,4352
Fresno,GPE,4352
Sussex Way,ORG,4352
Sunday,DATE,4352
30s,DATE,4352
Carter,PERSON,4352
Carter,PERSON,4352
Fresno,GPE,4352
Randy Dobbins,PERSON,4352
Carter,PERSON,4352
one,CARDINAL,4352
Carter,PERSON,4352
Dobbins,PERSON,4352
Carter,PERSON,4352
Two,CARDINAL,4352
Carter,PERSON,4352
one,CARDINAL,4352
Taser,ORG,4352
Carter,PERSON,4352
Dobbins,PERSON,4352
Carter,PERSON,4352
Carter,PERSON,4352
Dobbins,PERSON,4352
Carter,PERSON,4352
Tuesday,DATE,4352
afternoon,TIME,4352
seventh,ORDINAL,4352
Fresno,GPE,4352
this year,DATE,4352
Three,CARDINAL,4352
this year,DATE,4352
Fresno,GPE,4352
Carter,PERSON,4352
2002,DATE,4352
five,CARDINAL,4352
May 2002,DATE,4352
Two months later,DATE,4352
Carter,PERSON,4352
"July 29, 2002",DATE,4352
"June 13, 2003",DATE,4352
three years,DATE,4352
"Sept. 3, 2003",DATE,4352
nine months,DATE,4352
"May 30, 2004",DATE,4352
Carter,PERSON,4352
"Aug. 10, 2004",DATE,4352
10 months,DATE,4352
June 6,DATE,4352
Jeremy,PERSON,4352
Konkle,ORG,4352
Carter,PERSON,4352
Auntie Debbie,LOC,4352
Konkle,ORG,4352
14 years ago,DATE,4352
Konkle,ORG,4352
three years ago,DATE,4352
Konkle,ORG,4352
Carter,PERSON,4352
15-year-old,DATE,4352
Konkle,ORG,4352
Carter,PERSON,4352
Konkle,ORG,4352
Marc Benjamin,PERSON,4352
Russell Clemings,PERSON,4352
559,CARDINAL,4352
441-6208,DATE,4352
Fresno Bee,PERSON,4352
CA,WORK_OF_ART,4352
"July 6, 2005",DATE,4352
CARTER,PERSON,4352
JEREMY WILLIAM -- Memorial,PERSON,4352
Jeremy William Carter,PERSON,4352
31,DATE,4352
Madera,ORG,4352
10 a.m. July 16,TIME,4352
Cornerstone Church,ORG,4352
Fresno,GPE,4352
Carter,PERSON,4352
Sunday,DATE,4352
Cremation Society of Central California,ORG,4352
Fresno,GPE,4352
Jeremy Carter,PERSON,4352
Carter,PERSON,4352
31,DATE,4352
Fresno,GPE,4352
Carter,PERSON,4352
Sunday night,TIME,4352
Carter,PERSON,4352
Fresno,GPE,4352
Tuesday,DATE,4352
Carter,PERSON,4352
Tuesday,DATE,4352
Deborah Konkle,PERSON,4352
1400,CARDINAL,4352
Sussex Way,PERSON,4352
Glenn Avenue,FAC,4352
Sunday,DATE,4352
Carter,PERSON,4352
Thursday,DATE,4352
David Dewayne Smith,PERSON,4352
Smith,ORG,4352
Tulare,ORG,4352
Tulare,ORG,4352
Fresno,GPE,4352
Friday,DATE,4352
Tulare,GPE,4352
Fresno,GPE,4352
Sussex Way,ORG,4352
Sunday,DATE,4352
30s,DATE,4352
Carter,PERSON,4352
Carter,PERSON,4352
Fresno,GPE,4352
Randy Dobbins,PERSON,4352
Carter,PERSON,4352
one,CARDINAL,4352
Carter,PERSON,4352
Dobbins,PERSON,4352
Carter,PERSON,4352
Two,CARDINAL,4352
Carter,PERSON,4352
one,CARDINAL,4352
Taser,ORG,4352
Carter,PERSON,4352
Dobbins,PERSON,4352
Carter,PERSON,4352
Carter,PERSON,4352
Dobbins,PERSON,4352
Carter,PERSON,4352
Tuesday,DATE,4352
afternoon,TIME,4352
seventh,ORDINAL,4352
Fresno,GPE,4352
this year,DATE,4352
Three,CARDINAL,4352
this year,DATE,4352
Fresno,GPE,4352
Carter,PERSON,4352
2002,DATE,4352
five,CARDINAL,4352
May 2002,DATE,4352
Two months later,DATE,4352
Carter,PERSON,4352
"July 29, 2002",DATE,4352
"June 13, 2003",DATE,4352
three years,DATE,4352
"Sept. 3, 2003",DATE,4352
nine months,DATE,4352
"May 30, 2004",DATE,4352
Carter,PERSON,4352
"Aug. 10, 2004",DATE,4352
10 months,DATE,4352
June 6,DATE,4352
Jeremy,PERSON,4352
Konkle,ORG,4352
Carter,PERSON,4352
Auntie Debbie,LOC,4352
Konkle,ORG,4352
14 years ago,DATE,4352
Konkle,ORG,4352
three years ago,DATE,4352
Konkle,ORG,4352
Carter,PERSON,4352
15-year-old,DATE,4352
Konkle,ORG,4352
Carter,PERSON,4352
Konkle,ORG,4352
Marc Benjamin,PERSON,4352
Russell Clemings,PERSON,4352
559,CARDINAL,4352
441-6208,DATE,4352
Fresno Bee,PERSON,4352
CA,WORK_OF_ART,4352
"July 6, 2005",DATE,4352
