subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,23310
Washington D.C.,twinned administrative body,Maryland,23310
Alabama,shares border with,Washington D.C.,23310
Arizona,shares border with,Washington D.C.,23310
California,shares border with,Washington D.C.,23310
Illinois,shares border with,Washington D.C.,23310
Missouri,shares border with,Washington D.C.,23310
Nevada,shares border with,Washington D.C.,23310
New Jersey,shares border with,Washington D.C.,23310
New York,shares border with,Washington D.C.,23310
Alabama,shares border with,Washington D.C.,23310
Arizona,shares border with,Washington D.C.,23310
California,shares border with,Washington D.C.,23310
Illinois,shares border with,Washington D.C.,23310
Missouri,shares border with,Washington D.C.,23310
Nevada,shares border with,Washington D.C.,23310
New Jersey,shares border with,Washington D.C.,23310
New Mexico,shares border with,Washington D.C.,23310
