subject,predicate,object,fe_id
Tasha Baxter,sibling,David Baxter,29128
David Baxter,sibling,Tasha Baxter,29128
Tasha Baxter,sibling,David Baxter,29128
Tasha Baxter,sibling,David Baxter,29128
David Baxter,sibling,Tasha Baxter,29128
David Baxter,sibling,Tasha Baxter,29128
Tasha Baxter,sibling,David Baxter,29128
Tasha Baxter,sibling,David Baxter,29128
David Baxter,sibling,Tasha Baxter,29128
David Baxter,sibling,Tasha Baxter,29128
Tasha Baxter,sibling,David Baxter,29128
Tasha Baxter,sibling,David Baxter,29128
