subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,14173
Washington D.C.,twinned administrative body,Maryland,14173
Alabama,shares border with,Washington D.C.,14173
Arizona,shares border with,Washington D.C.,14173
California,shares border with,Washington D.C.,14173
Illinois,shares border with,Washington D.C.,14173
Missouri,shares border with,Washington D.C.,14173
Nevada,shares border with,Washington D.C.,14173
New Jersey,shares border with,Washington D.C.,14173
New York,shares border with,Washington D.C.,14173
Alabama,shares border with,Washington D.C.,14173
Arizona,shares border with,Washington D.C.,14173
California,shares border with,Washington D.C.,14173
Illinois,shares border with,Washington D.C.,14173
Missouri,shares border with,Washington D.C.,14173
Nevada,shares border with,Washington D.C.,14173
New Jersey,shares border with,Washington D.C.,14173
New Mexico,shares border with,Washington D.C.,14173
