text,label,fe_id
18-year-old,DATE,1164
Altadena,PRODUCT,1164
one,CARDINAL,1164
Los Angeles County,GPE,1164
Tuesday,DATE,1164
Marcus Ivan McClellan,PERSON,1164
Veronica Covarrubias,PERSON,1164
28,DATE,1164
Santa Ana,GPE,1164
one,CARDINAL,1164
Saturday,DATE,1164
McClellan,PERSON,1164
three,CARDINAL,1164
three,CARDINAL,1164
$1.22 million,MONEY,1164
Saturday,DATE,1164
afternoon,TIME,1164
McClellan,NORP,1164
the Pasadena Freeway,FAC,1164
1988,DATE,1164
Toyota,ORG,1164
Palmdale,GPE,1164
Broadway,FAC,1164
up to,QUANTITY,1164
50 mph,QUANTITY,1164
McClellan,PERSON,1164
Olympic Boulevard,FAC,1164
Covarrubias,PERSON,1164
Olympic,EVENT,1164
McClellan,PERSON,1164
two,CARDINAL,1164
the California Highway Patrol,ORG,1164
Hill Street,FAC,1164
Pico Boulevard,PERSON,1164
McClellan,PERSON,1164
County-USC Medical Center,ORG,1164
Two,CARDINAL,1164
CHP,ORG,1164
