subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,5927
Washington D.C.,twinned administrative body,Maryland,5927
Alabama,shares border with,Washington D.C.,5927
Arizona,shares border with,Washington D.C.,5927
California,shares border with,Washington D.C.,5927
Illinois,shares border with,Washington D.C.,5927
Missouri,shares border with,Washington D.C.,5927
Nevada,shares border with,Washington D.C.,5927
New Jersey,shares border with,Washington D.C.,5927
New York,shares border with,Washington D.C.,5927
Alabama,shares border with,Washington D.C.,5927
Arizona,shares border with,Washington D.C.,5927
California,shares border with,Washington D.C.,5927
Illinois,shares border with,Washington D.C.,5927
Missouri,shares border with,Washington D.C.,5927
Nevada,shares border with,Washington D.C.,5927
New Jersey,shares border with,Washington D.C.,5927
New Mexico,shares border with,Washington D.C.,5927
