text,label,fe_id
Anthony A. Williams,PERSON,7917
the summer,DATE,7917
D.C.,GPE,7917
Only four,CARDINAL,7917
19,CARDINAL,7917
Northwest,ORG,7917
the Banneker Recreation Center,ORG,7917
this summer,DATE,7917
Dupont Circle,LOC,7917
Mount Pleasant,GPE,7917
Glover Park,FAC,7917
the Barry Farm Recreation Center,FAC,7917
Potomac,LOC,7917
summer,DATE,7917
Hilton Washington,PERSON,7917
1919,DATE,7917
Connecticut,GPE,7917
one,CARDINAL,7917
The Hilton,PERSON,7917
two,CARDINAL,7917
3,CARDINAL,7917
9 feet,QUANTITY,7917
84 degrees,QUANTITY,7917
Laurie Alstrom,PERSON,7917
Alstrom,PERSON,7917
Washington Plaza Hotel,FAC,7917
10,CARDINAL,7917
Thomas Circle,PERSON,7917
Washington Plaza,GPE,7917
3 to 7 feet,QUANTITY,7917
Australian,NORP,7917
Patrick Grady,PERSON,7917
this summer,DATE,7917
550,CARDINAL,7917
9th,ORDINAL,7917
this Holiday Inn,FAC,7917
20,CARDINAL,7917
six,CARDINAL,7917
the Holiday Inn’s,ORG,7917
U.S.,GPE,7917
Capitol,FAC,7917
4-and-a-half feet,DATE,7917
Smithsonian,ORG,7917
first,ORDINAL,7917
one,CARDINAL,7917
Dean Wilhelm,PERSON,7917
Washington View,FAC,7917
2629,DATE,7917
3 to 6 feet,QUANTITY,7917
Five,CARDINAL,7917
Washington View,GPE,7917
Amy Delima,PERSON,7917
a year,DATE,7917
2501,DATE,7917
2501,DATE,7917
fifth,ORDINAL,7917
two,CARDINAL,7917
5-feet,QUANTITY,7917
17,CARDINAL,7917
Corinne Rabung,PERSON,7917
Charles E. Smith Apartments,PERSON,7917
3636 16th,DATE,7917
second,ORDINAL,7917
second,ORDINAL,7917
two,CARDINAL,7917
the 1950s,DATE,7917
Latin,NORP,7917
dozen,CARDINAL,7917
3 feet,QUANTITY,7917
Joe Milby,PERSON,7917
Tailgate,WORK_OF_ART,7917
weekdays,DATE,7917
5 p.m.,TIME,7917
the easiest hours,TIME,7917
my five years,DATE,7917
D.C.,GPE,7917
Holiday Inn,ORG,7917
first,ORDINAL,7917
Georgia,GPE,7917
midnight,TIME,7917
Kyle T. Webster,PERSON,7917
