text,label,fe_id
SAN BERNARDINO,GPE,16994
two,CARDINAL,16994
San Bernardino,GPE,16994
late Saturday morning,TIME,16994
49-year-old,DATE,16994
Sgt,PERSON,16994
Vicki Cervantes,PERSON,16994
11:30 a.m.,TIME,16994
500,CARDINAL,16994
Tia Juana Street,ORG,16994
two,CARDINAL,16994
• Video:,ORG,16994
San Bernardino,GPE,16994
Cervantes,PERSON,16994
Neighbor,ORG,16994
Manuel Sanchez,PERSON,16994
Roy,PERSON,16994
Roy,PERSON,16994
Sanchez,PERSON,16994
about four or five,CARDINAL,16994
Roy,PERSON,16994
Cervantes,PERSON,16994
49-year-old,DATE,16994
the San Bernardino Police Department,ORG,16994
909,CARDINAL,16994
