text,label,fe_id
JavaScript,PRODUCT,15075
HTML5,PERSON,15075
3-4 minutes,TIME,15075
WASHINGTON COUNTY,GPE,15075
Friday,DATE,15075
Washington County,GPE,15075
two,CARDINAL,15075
St. George City,GPE,15075
Utah,GPE,15075
Washington County,GPE,15075
Brock Belnap,PERSON,15075
Benjamin Jay Schroff,PERSON,15075
37,DATE,15075
Sept. 11,DATE,15075
the Zions Bank,ORG,15075
717 S. River Road,MONEY,15075
Schroff,PERSON,15075
St. George,GPE,15075
Schroff,PERSON,15075
two,CARDINAL,15075
Schroff,PERSON,15075
at least two,CARDINAL,15075
Schroff,PERSON,15075
the Washington County Critical Incident Task Force,ORG,15075
Schroff,PERSON,15075
two,CARDINAL,15075
"Related Story

Task force",WORK_OF_ART,15075
The Washington County Critical Incident Task Force,ORG,15075
Benjamin J. Schroff,PERSON,15075
Schroff,PERSON,15075
Triplett,PERSON,15075
Officer Daniel,ORG,15075
TAC,ORG,15075
Belnap,ORG,15075
TAC,ORG,15075
Schroff,PERSON,15075
almost 30,CARDINAL,15075
two,CARDINAL,15075
Schroff,ORG,15075
U.S. Supreme Court,ORG,15075
Sgt,PERSON,15075
Triplett,PERSON,15075
Daniel,PERSON,15075
Schroff,PERSON,15075
first,ORDINAL,15075
Family,PRODUCT,15075
Schroff,PERSON,15075
2002,DATE,15075
Schroff,PERSON,15075
"Celeste Rosenlof

×",PERSON,15075
Utah,GPE,15075
Utah,GPE,15075
