subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,16724
Washington D.C.,twinned administrative body,Maryland,16724
Alabama,shares border with,Washington D.C.,16724
Arizona,shares border with,Washington D.C.,16724
California,shares border with,Washington D.C.,16724
Illinois,shares border with,Washington D.C.,16724
Missouri,shares border with,Washington D.C.,16724
Nevada,shares border with,Washington D.C.,16724
New Jersey,shares border with,Washington D.C.,16724
New York,shares border with,Washington D.C.,16724
Alabama,shares border with,Washington D.C.,16724
Arizona,shares border with,Washington D.C.,16724
California,shares border with,Washington D.C.,16724
Illinois,shares border with,Washington D.C.,16724
Missouri,shares border with,Washington D.C.,16724
Nevada,shares border with,Washington D.C.,16724
New Jersey,shares border with,Washington D.C.,16724
New Mexico,shares border with,Washington D.C.,16724
