subject,predicate,object,fe_id
"Fairfield, Illinois",located in the administrative territorial entity,Wayne,26411
Illinois,contains administrative territorial entity,Wayne,26411
Illinois,contains administrative territorial entity,Clay,26411
Wayne,located in the administrative territorial entity,Illinois,26411
Clay,located in the administrative territorial entity,Illinois,26411
Illinois,contains administrative territorial entity,Wayne,26411
Illinois,contains administrative territorial entity,Clay,26411
Wayne,located in the administrative territorial entity,Illinois,26411
Wayne,located in the administrative territorial entity,Illinois,26411
Clay,located in the administrative territorial entity,Illinois,26411
Clay,located in the administrative territorial entity,Illinois,26411
Illinois,contains administrative territorial entity,Wayne,26411
Illinois,contains administrative territorial entity,Clay,26411
