subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,20391
Washington D.C.,twinned administrative body,Maryland,20391
Alabama,shares border with,Washington D.C.,20391
Arizona,shares border with,Washington D.C.,20391
California,shares border with,Washington D.C.,20391
Illinois,shares border with,Washington D.C.,20391
Missouri,shares border with,Washington D.C.,20391
Nevada,shares border with,Washington D.C.,20391
New Jersey,shares border with,Washington D.C.,20391
New York,shares border with,Washington D.C.,20391
Alabama,shares border with,Washington D.C.,20391
Arizona,shares border with,Washington D.C.,20391
California,shares border with,Washington D.C.,20391
Illinois,shares border with,Washington D.C.,20391
Missouri,shares border with,Washington D.C.,20391
Nevada,shares border with,Washington D.C.,20391
New Jersey,shares border with,Washington D.C.,20391
New Mexico,shares border with,Washington D.C.,20391
