subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,13618
Washington D.C.,twinned administrative body,Maryland,13618
Alabama,shares border with,Washington D.C.,13618
Arizona,shares border with,Washington D.C.,13618
California,shares border with,Washington D.C.,13618
Illinois,shares border with,Washington D.C.,13618
Missouri,shares border with,Washington D.C.,13618
Nevada,shares border with,Washington D.C.,13618
New Jersey,shares border with,Washington D.C.,13618
New York,shares border with,Washington D.C.,13618
Alabama,shares border with,Washington D.C.,13618
Arizona,shares border with,Washington D.C.,13618
California,shares border with,Washington D.C.,13618
Illinois,shares border with,Washington D.C.,13618
Missouri,shares border with,Washington D.C.,13618
Nevada,shares border with,Washington D.C.,13618
New Jersey,shares border with,Washington D.C.,13618
New Mexico,shares border with,Washington D.C.,13618
