subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,26621
Washington D.C.,twinned administrative body,Maryland,26621
Alabama,shares border with,Washington D.C.,26621
Arizona,shares border with,Washington D.C.,26621
California,shares border with,Washington D.C.,26621
Illinois,shares border with,Washington D.C.,26621
Missouri,shares border with,Washington D.C.,26621
Nevada,shares border with,Washington D.C.,26621
New Jersey,shares border with,Washington D.C.,26621
New York,shares border with,Washington D.C.,26621
Alabama,shares border with,Washington D.C.,26621
Arizona,shares border with,Washington D.C.,26621
California,shares border with,Washington D.C.,26621
Illinois,shares border with,Washington D.C.,26621
Missouri,shares border with,Washington D.C.,26621
Nevada,shares border with,Washington D.C.,26621
New Jersey,shares border with,Washington D.C.,26621
New Mexico,shares border with,Washington D.C.,26621
