text,label,fe_id
Air Force,ORG,18619
Tampa,GPE,18619
Thursday,DATE,18619
a day earlier,DATE,18619
Pasco County,GPE,18619
70-year-old,DATE,18619
John Sellinger,PERSON,18619
34,DATE,18619
Taser,GPE,18619
Pasco County,GPE,18619
Wednesday,DATE,18619
Hillsborough County,GPE,18619
Sellinger,PERSON,18619
Laura,PERSON,18619
Seminole Heights,LOC,18619
the Gramatica Family Foundation,ORG,18619
Sellingers,NORP,18619
the Air Force,ORG,18619
Laura Sellinger,PERSON,18619
Iraq,GPE,18619
2006,DATE,18619
Friday night,TIME,18619
Laura Sellinger,PERSON,18619
Thursday,DATE,18619
LinkedIn,GPE,18619
today,DATE,18619
today,DATE,18619
10 years,DATE,18619
Afghanistan,GPE,18619
Iraq,GPE,18619
LinkedIn,GPE,18619
Wednesday,DATE,18619
at least four,CARDINAL,18619
911,CARDINAL,18619
State Road 54,FAC,18619
the Suncoast Parkway,FAC,18619
second,ORDINAL,18619
70-year-old,DATE,18619
John Sellinger,PERSON,18619
2502,DATE,18619
Sellinger,PERSON,18619
Sellinger,PERSON,18619
Sellinger,PERSON,18619
Taser,ORG,18619
Sellinger,PERSON,18619
Taser,GPE,18619
second,ORDINAL,18619
Sellinger,PERSON,18619
5-second,TIME,18619
Sellinger,PERSON,18619
one,CARDINAL,18619
Taser,ORG,18619
the Sheriff's Office,ORG,18619
Sellinger,PERSON,18619
Tampa Bay’s,ORG,18619
Subscribe,PRODUCT,18619
DayStarter,ORG,18619
weekly,DATE,18619
Sellinger,PERSON,18619
Sellinger,PERSON,18619
CPR,ORG,18619
Sellinger,PERSON,18619
Thursday,DATE,18619
Sellinger,PERSON,18619
18-month-old,DATE,18619
Christmas,DATE,18619
two or three days,DATE,18619
Christmas,DATE,18619
Linda Martinez,PERSON,18619
Laura Sellinger,PERSON,18619
Sellinger,PERSON,18619
Diana Sellinger,PERSON,18619
Oldsmar,PERSON,18619
Times,ORG,18619
John Martin,PERSON,18619
Josh Solomon,PERSON,18619
Dan Sullivan,PERSON,18619
813,CARDINAL,18619
226-3386,DATE,18619
Follow @TimesDan,PERSON,18619
