text,label,fe_id
Lobster Fest,PERSON,16676
Wayland,GPE,16676
fourth,ORDINAL,16676
Lobster Fest,ORG,16676
"Sunday, Oct. 4",DATE,16676
Sandy Burr Country Club,ORG,16676
5 to 7:30 p.m.,TIME,16676
the Friends of the Wayland Council on Aging,ORG,16676
Highlights of the evening,TIME,16676
the Live Auction,ORG,16676
Wine Toss,PERSON,16676
the Wine Draw,FAC,16676
COA,ORG,16676
the Friends of the Wayland COA,ORG,16676
8-foot,QUANTITY,16676
Smart TV,ORG,16676
Video Graphics Array,ORG,16676
VGA,ORG,16676
monthly,DATE,16676
recent years,DATE,16676
Friends,ORG,16676
the Town Building,FAC,16676
COA,ORG,16676
the past two years,DATE,16676
Cindy Bryant,PERSON,16676
Doug Leard,PERSON,16676
the Council on Aging,ORG,16676
Cindy,PERSON,16676
the Village Bank,ORG,16676
the Council on Aging,ORG,16676
the Town Building,FAC,16676
60,MONEY,16676
eight,CARDINAL,16676
