text,label,fe_id
Woodland,GPE,8067
Woodland,GPE,8067
Friday,DATE,8067
morning,TIME,8067
The Yolo County Sheriff”s Office,GPE,8067
Brandon Lee Macias Jimenez,PERSON,8067
26,CARDINAL,8067
late Friday,DATE,8067
afternoon,TIME,8067
around 9:40 a.m.,TIME,8067
1:56 a.m.,TIME,8067
the Quik Stop Market,ORG,8067
1400,DATE,8067
Jimenez,ORG,8067
Thomas Street,FAC,8067
Echo Place,FAC,8067
Jimenez,ORG,8067
2:14 a.m.,TIME,8067
mid-afternoon,TIME,8067
Thomas Street,FAC,8067
Collette and Colfax,ORG,8067
about two,CARDINAL,8067
East Main Street,LOC,8067
Woodland Fire,PERSON,8067
around 2:14 a.m.,TIME,8067
the California Highway Patrol,ORG,8067
Oak Avenue,FAC,8067
late Thursday night,TIME,8067
Friday,DATE,8067
morning,TIME,8067
April 27 this year,DATE,8067
294 Riverside Drive,FAC,8067
Yolo County Sheriff”s,PERSON,8067
"April 30, 2009",DATE,8067
Luis Gutierrez,PERSON,8067
26,DATE,8067
the East Gum Avenue,LOC,8067
Highway 113,FAC,8067
three,CARDINAL,8067
Gutierrez,PERSON,8067
one,CARDINAL,8067
three,CARDINAL,8067
Gutierrez,PERSON,8067
two,CARDINAL,8067
Gutierrez,PERSON,8067
Gutierrez”s,ORG,8067
Thomas Street,PERSON,8067
Woodlander Melvin Crouch,PERSON,8067
37,DATE,8067
Andrew Keith Campos,PERSON,8067
"Oct. 23, 2009",DATE,8067
Autopsy,ORG,8067
Campos,PERSON,8067
10,CARDINAL,8067
WPD Detective,ORG,8067
Richard Wright”s,PERSON,8067
Crouch,PERSON,8067
Campos,ORG,8067
911,CARDINAL,8067
Crouch”s,ORG,8067
David Muller,PERSON,8067
Campos,PERSON,8067
Crouch,PERSON,8067
Craigslist,NORP,8067
Crouch,PERSON,8067
about 25 years,DATE,8067
2010,DATE,8067
Ramiro Leon Jr.,PERSON,8067
18,CARDINAL,8067
55 years,DATE,8067
September 2008,DATE,8067
Campbell Park,FAC,8067
701,CARDINAL,8067
Thomas St.,PERSON,8067
mid-afternoon,TIME,8067
earlier that day,DATE,8067
Cache Creek High School,ORG,8067
Leon,PERSON,8067
One,CARDINAL,8067
Bullets,ORG,8067
2010,DATE,8067
Woodland,GPE,8067
Campbell Park,FAC,8067
701,CARDINAL,8067
Thomas St.,PERSON,8067
Sacramento,GPE,8067
16,DATE,8067
